# domega, dtau
9.436310757325457044e-02 -6.985643288630735692e-02
2.640693029720097076e-02 3.533971416231193596e-01
1.844073599132975971e-01 3.770218126379909496e-01
8.186004880174743703e-02 3.676726628500629479e-01
1.835671447831716818e-01 4.143025174545408862e-01
6.415489484524837527e-02 9.446010421599321250e-02
5.087221285866420223e-02 1.287647404220810254e-01
1.989994252919786988e-01 -3.599526481718284820e-02
1.168118649077751064e-01 -4.632954044534159932e-02
6.955520096635564586e-02 2.167409425196750727e-01
3.265727460622149664e-02 9.190367650135419786e-02
1.877876922781154256e-01 8.589288997631237821e-02
6.871407304004623073e-02 6.021868380088202244e-02
1.251557809097135765e-01 -1.272847514649616540e-01
1.595138048781691853e-01 -1.700410956233329995e-01
4.558537897415655682e-02 8.540099378381649231e-02
3.051530482202375882e-01 7.814942814329679799e-02
4.868613021055109846e-02 3.558502560897133238e-01
3.804173044985923596e-02 1.586436925439637935e-01
4.165174450649695992e-02 2.107142411347260880e-01
7.389198207822134101e-02 3.458410710619248818e-02
1.368214650330704454e-02 2.529059630045379925e-01
1.095380138982194745e-01 6.148231734257872394e-02
5.159763119713588198e-02 1.611452151201617777e-01
1.432940230649262237e-01 1.926672896661479201e-02
1.412178505771458370e-01 -7.867827084148207306e-02
6.224077787344013679e-02 2.831154379636397489e-01
2.818609110078944269e-02 1.103485457803558556e-01
7.338939054981019616e-02 2.000989423295873870e-01
1.023130864508173948e-03 -7.739774119908249261e-02
-1.247595196047745353e-02 7.616019278423447059e-02
2.137260846666148850e-04 -7.063295273216288472e-02
1.934863666005916250e-01 2.644381588101858416e-01
2.164002883081602574e-02 1.139109258975629368e-01
9.706270012744093456e-02 2.456855553854261909e-01
7.014521741351817385e-02 3.485955587136174705e-01
6.285695405052768581e-02 1.399828282549732406e-01
4.419019422419185467e-02 6.283655655021092024e-02
1.519764939321609221e-01 4.372877216684791235e-01
1.502321368862077899e-01 1.135396463290906516e-01
1.942881112858133308e-01 3.391434665948971916e-01
6.363311741314060799e-02 1.253769048313337353e-01
6.464698672246060873e-01 -2.247995076372628631e-01
4.115059499561378176e-01 -4.246791230719175747e-01
1.884248089824538674e-01 9.250535895442750511e-02
2.736234734838250970e-01 -6.790966554736427296e-02
1.869170767991205351e-01 4.591210601996473240e-02
1.187046587587718693e-01 5.579851826431445061e-02
2.306650877517775755e-01 3.576022192527181232e-01
5.463467380668612927e-01 7.449455402227789236e-02
1.779679028050553946e-01 1.530108796901027135e-01
5.225255841808654766e-01 8.839375397233448228e-02
1.914252829442903425e-01 1.230624372679118839e-01
2.334412464341521221e-01 -9.210339698036368317e-02
4.753070044679345574e-01 6.036028408803795209e-02
1.368891456746193225e-01 3.490857112873705509e-02
2.641404687559187892e-01 6.393426826048390077e-02
1.258169484691141760e-01 5.890599905056590480e-01
9.796082845072073830e-02 2.095471961480339096e-01
2.138025763250954725e-01 8.920104448776337847e-02
8.065843267442110442e-02 1.000582353700565363e-01
1.729458905120849765e-01 2.873430776180115054e-02
1.473431477730011430e-01 -9.468706234643953223e-02
1.894050858607999044e-01 5.797781425071946160e-02
4.244797153348364160e-01 3.424314737856151702e-01
3.086923611998738104e-01 1.995843989819979791e-01
2.682818189845694867e-01 2.143325441626947880e-01
7.457308413355256960e-02 -1.329874643349129859e-01
2.662349428339964574e-01 1.780889643753056362e-01
2.633930409956461438e-01 3.888915158243402281e-01
1.822412519314415280e-01 3.301087779252853682e-01
2.469241373755159119e-01 -1.321430319617153959e-01
2.118789466556703083e-01 8.322970695291787013e-02
1.489085129458752876e-01 7.587756123279537634e-02
8.967039282686319057e-02 1.180093921105577204e-01
6.419534159078010838e-02 2.105777652419392187e-01
1.803112977736993916e-01 1.147445213565053551e-01
1.050994866307723846e-01 -2.369315958369428571e-02
8.772213768684669621e-02 -7.150472106893474011e-02
3.129045849216146591e-01 9.026832865187670030e-02
1.800126426399245305e-01 1.471154950137939510e-01
1.910163653525603078e-01 2.588042564246240129e-01
1.196393895911517513e-01 4.761370512069790228e-02
1.039071213216467282e-01 2.429092802800968953e-01
5.248549101246180459e-02 -8.970088532042780338e-02
1.382075307011253196e-01 6.367804965091906910e-02
2.342109815079207458e-01 -2.436729364377141771e-01
5.946986521535276016e-02 2.149918097755191271e-01
4.908900712259266219e-02 1.963297448861849315e-01
2.224496054982915971e-01 -1.660633949476131299e-02
9.998177084118460567e-02 -1.385819882207788845e-01
9.152665737844956073e-02 1.563254497092284589e-01
1.541503299126834037e-01 -1.665665105115103350e-01
6.258484395502838735e-03 4.377727902287739670e-01
2.806028846041864200e-01 -1.509888995057667160e-01
3.473473287085457328e-02 2.913632250552627978e-01
8.746929177033566094e-02 1.669640875871115093e-01
1.788164581259419905e-01 2.725021201344575775e-02
9.087019302060136972e-02 -2.579665472164983653e-01
2.010132641994243907e-01 -2.180407577030818445e-02
1.292876122752924795e-01 -9.250740560422152092e-02
4.173635357163343329e-01 -1.450619261020268114e-01
8.291370974444836617e-02 -2.360769005880732907e-01
2.412455144743838042e-01 -1.169169554812985456e-01
9.885039678678539388e-02 9.985397867982742648e-02
1.416750849887129793e-01 -2.068158971648201283e-02
2.394722628387763175e-01 -4.101941731722272277e-02
2.120295602523087630e-01 6.312631256660093670e-02
7.480049282336474759e-02 3.000842275881043797e-01
6.715314385395666774e-02 -4.160746164362685851e-02
1.975605159698597124e-02 5.576123670681739641e-01
6.423369291244952761e-02 9.255412526784340121e-02
6.348883374045025119e-02 1.270052076700506627e-01
1.337411742652420410e-01 2.361131452007803055e-02
3.554905281987693483e-02 1.836543008666519927e-01
1.235344278418132741e-01 2.255770623823371845e-01
8.293647054138417185e-02 5.512312657300101337e-01
1.010671736675211596e-04 1.396741728290952222e-01
6.003330169799681038e-02 3.746842820712667499e-01
1.148794790483110423e-01 1.502906832168849904e-01
7.004047420752260167e-02 1.465906105563061917e-02
1.236153031295607468e-01 3.184454372438541014e-01
8.277209567376350718e-02 1.009426215263706794e-01
2.924901621094822546e-01 2.675111210334210621e-01
2.311891130981739428e-01 -1.098269116730653527e-01
1.391468694317608279e-01 -1.837521011673563520e-01
2.612150574371215894e-01 1.581946711532447591e-01
1.357110157646346793e-01 4.321923426886133957e-01
1.253388803005428820e-01 9.026817188107880141e-02
1.713035131607342221e-01 1.116658367756279968e-01
1.198460480788275384e-01 1.899423113088929416e-01
1.478812832880254946e-01 4.242182547303371409e-01
1.634380321864194741e-01 3.545785334210048712e-01
1.581158251885531330e-01 1.658863724270830675e-01
1.032377776046911749e-01 1.461393536322336539e-01
5.709991569796950273e-02 1.244509198147674134e-01
9.695805441188887208e-02 3.872623273387221232e-03
1.058812704893488249e-01 1.087147348184647894e-01
1.894898857113378743e-01 -1.683251693098609947e-03
1.677860289383465153e-01 7.024069400377175310e-02
8.398759739408116765e-02 2.732648274787406462e-01
8.165934496306934132e-02 4.286629001145390860e-02
1.172177328832865045e-01 -7.990424024147113613e-02
1.516094246790027356e-01 -1.040826080507351453e-01
1.493426886010140175e-01 1.793469715400104192e-01
1.692707049271043596e-01 1.151208257722632911e-01
4.260969599649470640e-01 -1.756042607529535449e-01
1.444853553949420055e-01 -6.945205272879852176e-02
6.810908095207636459e-02 2.258335108034401628e-01
3.878646480488887049e-02 4.604634923306299976e-02
1.062114936990150860e-01 -4.818621692530891676e-02
3.183257109526008849e-02 3.144087220058465748e-01
3.255040476476644962e-01 3.165534596507577625e-01
1.168270389313260521e-01 -7.445626381806255689e-02
1.135468129941151205e-01 -9.485343527451123302e-02
8.108544747910083339e-02 2.547296571991163328e-01
2.392448998641317492e-01 4.690740122496617204e-02
2.636211607075228947e-01 2.759661283304390422e-02
2.292162571946885496e-01 -7.969751827107771081e-02
5.163543234209044125e-02 1.995574578407772193e-01
1.854118064282694045e-01 6.195623034212149188e-02
1.355305879950104431e-01 -4.210645819845534876e-02
1.174119457862923682e-01 1.441111759393337299e-01
1.020757721639743154e-01 -7.409863531598090414e-02
4.611230540977655917e-02 1.189014096843512003e-01
5.129887524825953171e-02 3.385229010329154353e-01
1.900278542390536618e-01 -1.554644139003779624e-01
1.081420057637086374e-01 2.605845565765890770e-01
2.032336995276426417e-03 2.328741012944876565e-01
9.237807250796110231e-03 -8.736221126153161098e-02
9.327457316080027538e-03 2.468885572516533317e-02
3.661247831547985443e-02 3.077214634721707753e-01
1.318158424019210961e-01 -2.014064807709219362e-01
-2.771259382821880668e-02 2.506838961512873887e-01
5.702237034358943052e-02 2.787785802459200046e-01
9.808804126249524857e-02 1.506056387181581857e-01
7.111328545269642032e-02 1.891914598237535716e-01
3.574524513597135411e-02 8.367390260705254157e-02
5.060640579411310874e-02 2.476473792673531682e-01
8.741455671154516049e-02 9.416459656473653850e-02
5.267309118576178617e-02 1.635503222687754166e-01
1.097647272286830789e-01 3.511750672710308718e-01
1.509648852616322923e-01 -9.846603454896390994e-02
6.732608267887882358e-02 2.119959420592404387e-02
-2.409098054501715783e-02 1.624959528540808051e-01
3.250616093845646454e-02 4.472508463757973729e-02
1.232124153889101736e-01 1.157094796906537326e-01
2.851753897279568628e-03 3.816292841302340588e-01
4.456719353633653569e-02 4.823012314868090067e-02
7.088580922900497017e-01 9.072326622891323245e-02
4.252077743666263232e-02 -4.013789188066357871e-03
1.075533958393808942e-01 5.288024871912799796e-02
2.565154377576273625e-01 8.741165216187660181e-02
1.610423882187623779e-01 1.277834862131892735e-01
1.083257349878680442e-01 2.058545635072652757e-01
1.296697563671723175e-01 4.899757043199493012e-02
1.342671240986749726e-01 1.349782939189005937e-01
1.291326342422199069e-01 -1.059420230835271537e-01
-9.646939622783300833e-03 2.019735026595464722e-01
1.646277834248695005e-01 2.721395901445920473e-01
1.424504819421449353e-01 -1.766017531780095795e-01
-1.436664454467974361e-02 2.821102472320994869e-01
-4.932691550195222874e-02 3.731746353055075405e-01
5.539557691382071547e-02 4.052296431081454237e-02
1.408952435834442407e-01 -1.425600127075921097e-02
1.292205577674798433e-01 2.085778061605458589e-01
7.811180774633944002e-02 -8.209053961198904681e-02
3.430034215885885418e-02 -1.957919276903836714e-01
7.063326998333725737e-02 1.507413920246309658e-01
9.585115513882060123e-02 1.824880558941109898e-01
6.369388782736552790e-02 2.886181002517964611e-01
1.252678916899911399e-01 2.034489148026825123e-01
5.544830490203726814e-02 3.312040824960107988e-01
2.099444050837949993e-01 1.048695943984989665e-02
2.683684576516734421e-02 -2.158528657496717185e-01
1.684326117485749896e-01 -2.422230786621923371e-01
1.081320506945425558e-01 6.627228910137561435e-02
1.026411989612164288e-01 8.993580276145043961e-02
1.183378200432057270e-01 -3.207179121759956564e-02
9.776080244240412109e-02 2.571786599929313244e-01
2.406053430168032803e-02 -7.953802955318511891e-02
8.116713150171159241e-02 -3.645370801724484577e-02
3.144060782248044028e-02 9.992625600433635569e-02
1.001836712806167123e-01 6.007242265929534086e-02
5.465197641584085275e-02 1.749630838394360399e-01
7.998015335075572829e-02 -2.654636422508124816e-02
1.681805790188944105e-01 7.960647157865638479e-02
5.748224113616176578e-02 1.349501229294696458e-01
4.772048429914190620e-02 3.855146493494615023e-01
3.585263188267340251e-02 2.016999655258053248e-01
1.780077144299577752e-01 9.477748786368200840e-02
1.024246257866660570e-01 -3.007523191144959723e-02
1.523038283611749255e-01 -2.934642111225727046e-02
9.282148166201516226e-02 -2.185775694146320225e-01
6.366502867524134746e-02 1.871676211869324202e-01
7.639410887750328061e-02 -5.389597309251345503e-02
5.736419322560241257e-02 2.355253316134028607e-01
6.946871944784363540e-02 -2.106514159788988039e-01
7.548727337998430154e-02 3.979976414841143173e-01
1.357944985758256784e-01 5.147547640094643495e-02
1.324570446185814321e-01 1.353669376638573785e-01
1.276489375104050694e-03 1.261136540968688102e-02
2.650989512571958265e-02 3.377876748452059985e-01
9.334967849393796535e-02 -6.922524321911002754e-02
1.284031593374864166e-01 1.138636029346147133e-01
4.391800365615548818e-02 -1.389609175818854458e-01
3.629780228567021372e-02 2.837673242412936947e-01
-5.596083471580903801e-02 1.293552968137368642e-01
9.949280872013202548e-03 2.083260373838835000e-01
9.409572242788832863e-02 3.453172638724523180e-01
4.182704272979986121e-02 2.637600479149895261e-01
6.073421263936240599e-02 5.285381092618753884e-01
4.287939777080528730e-02 2.301774002125677177e-01
1.638846315228900674e-02 1.914052888047033663e-01
4.651307645938088098e-02 2.187733127648724685e-01
1.830265964120186828e-02 6.026551431138880977e-02
1.960392301422479999e-01 -1.217850761554208350e-01
1.190798895321941026e-01 2.447009402708566761e-01
2.723003953118893761e-01 -2.215625727479959561e-01
3.860113894577045235e-01 -3.452992328739258598e-02
1.967979512038948442e-01 7.865549079864539439e-02
2.169343053907152319e-01 1.938939668034407315e-01
2.922879369471880762e-01 -3.499579795279228467e-01
1.082507517174227107e-01 -2.787496605082162224e-02
1.346263483903277491e-01 2.339152609833271557e-01
1.790080328110113528e-01 -1.135840610690928704e-01
1.078783843735005021e-01 6.489009961075975497e-02
1.043429296076694712e-01 8.683821807155912842e-03
3.724889607615267106e-02 2.743674565087831363e-01
7.760544000126176623e-02 7.337652568078215087e-02
3.199029714683286618e-02 -3.505181045009724689e-02
1.140871855996783146e-01 1.512374399407876713e-01
7.114077257577118563e-02 -1.317288617788675564e-01
6.865133878397430833e-02 3.442338744974621778e-01
1.504873042808589356e-01 -1.014761801875685432e-02
5.577164305478372885e-02 1.242891255825933905e-01
1.363424342523491262e-01 4.144554203096495471e-01
1.296868091835595149e-01 2.771408767110118410e-01
8.835380107685318618e-02 3.607511928364510734e-01
1.640061048515255582e-01 6.303102077074598797e-02
1.395096993237828209e-01 1.848544626471491648e-01
1.649971373702859845e-01 5.864251791528311136e-02
5.131355271135574353e-02 1.050791954071174372e-02
2.316460537538389541e-01 5.379773680370580902e-02
1.399401873212270664e-01 -1.638494290899801253e-01
1.197909619476246607e-01 8.486783466503754203e-02
6.588888623719532656e-02 -3.260804027866409660e-02
1.720379613943479880e-01 1.533624123872547318e-01
-4.665390554754743346e-02 2.438468314757180622e-02
1.383076188279744878e-01 1.880733855951164379e-01
1.117881471717723230e-01 -7.231736367834401547e-02
2.432435780775072109e-01 2.129092990722817602e-01
1.433171353941440351e-01 -2.336850808752258257e-02
1.975522033299477731e-01 -5.289879940734110164e-02
1.657688434052595750e-01 4.579240013905182261e-02
1.756582157835263891e-02 1.076594344557910421e-01
2.304309163865763677e-01 1.856557793809088253e-01
1.392985548439616694e-01 1.649265555370136305e-01
7.678534531175007505e-02 -7.507301563144844203e-02
1.000174364782619035e-01 -1.516829911475674197e-02
3.186717616074113968e-02 4.741316044502918992e-02
8.240740104795160614e-02 3.455211145110959059e-01
8.037146048664889353e-02 1.627154390512094984e-01
4.947760849504891784e-02 2.913633879267162330e-01
1.003579062774422048e-01 3.601728579739171821e-01
1.555110965912614163e-01 8.064276291753591508e-02
1.303424926324157351e-01 2.192723097222584044e-02
2.411489871253471445e-02 -1.844944788341179587e-02
1.132982845383239401e-01 -8.014124559185142882e-02
1.349294021091303475e-01 -2.082780198596311805e-01
4.970180251549569106e-02 2.441719406438729867e-01
-5.510661429628881114e-03 1.499637988828452645e-02
9.963904250279360941e-02 -8.728441780400560124e-02
8.250240431696538590e-02 1.927179488012363273e-01
4.649583603517142699e-02 -1.432768515308062707e-01
5.681667504283020864e-02 2.763291343449112980e-01
5.660922614142603615e-02 9.762759225212169767e-02
2.892855397466767217e-02 2.743355392595545617e-01
7.203955996860134103e-02 1.973493832451916064e-01
7.889641924615659052e-02 3.753877394376338161e-01
