# mf af
6.714279759230443290e+01 7.556805804751668409e-01
6.418234378707668952e+01 7.048781069937359867e-01
6.414706520158230774e+01 7.039294966088643912e-01
6.367809256955098363e+01 6.961180405396004689e-01
6.527732760313885763e+01 7.323967259484899239e-01
6.533419552974521594e+01 7.313648732598777569e-01
6.711672577553116525e+01 7.242098250618963506e-01
6.426595381298035647e+01 6.848497655378897875e-01
6.405708464448727568e+01 6.581686153301115061e-01
6.406209477287220011e+01 6.579494666877044873e-01
6.405809824990741674e+01 6.585043076736436518e-01
6.723780919885102492e+01 7.394794123468266811e-01
6.763131290322053246e+01 7.384023278716459471e-01
6.389118152600293854e+01 6.921558974656304430e-01
6.396168766416462859e+01 6.968581769093913358e-01
8.574163689781451581e+01 6.511080374073304755e-01
6.291974129447898179e+01 6.885874188835664489e-01
6.293713223793849920e+01 6.860937121012874451e-01
6.296410319390786015e+01 6.886010010246209623e-01
6.215104482423232923e+01 6.772836510238650076e-01
6.886296263688595332e+01 7.276499736744366231e-01
6.698084572871002251e+01 7.057648016453584860e-01
6.943857220676318320e+01 7.196077463977171851e-01
6.591139681026780295e+01 6.855227098577798550e-01
6.583901026804716139e+01 6.859265688299890362e-01
6.572606799727671500e+01 6.881789384296008727e-01
6.625051498804420191e+01 6.771237601082602531e-01
6.658636664460090060e+01 6.717233152317780842e-01
6.600856029786180557e+01 6.097982149275059660e-01
6.557305298896142176e+01 6.150776167546864182e-01
6.608587190631362773e+01 6.803534250822429463e-01
6.579210144485588785e+01 6.773841151519185422e-01
6.625784037148773109e+01 6.797701423626808515e-01
6.673311604355215820e+01 6.744563417072596545e-01
6.661208975379923913e+01 6.725535918055195461e-01
7.149500809296968384e+01 5.573091023536934641e-01
6.657569712782887450e+01 6.747479555159197062e-01
7.180000153172488808e+01 5.542296602620578883e-01
7.148986059449725872e+01 5.561526386730837324e-01
7.156536214850260080e+01 5.649107516898475012e-01
7.154905139153041205e+01 5.648896598950813308e-01
7.173001462191160726e+01 5.520977508219525598e-01
7.171591719339465953e+01 5.502274197856616977e-01
6.890609937739722568e+01 6.934272532399489153e-01
7.262460466472766996e+01 5.482286695973880297e-01
6.948474915168773691e+01 6.829971878387431916e-01
6.946974442788734905e+01 6.825235694052075308e-01
6.581461656865278087e+01 7.078439062445704977e-01
6.970696204241096439e+01 7.077791516356555235e-01
6.804731781639972610e+01 7.000271922252357948e-01
6.816370189110430999e+01 6.892719409632137584e-01
6.377592103334001195e+01 6.712222710176324325e-01
6.433755604411854279e+01 6.928604173024005553e-01
6.389984396527425758e+01 6.807915239158318643e-01
6.378786616898404560e+01 6.867668318182854614e-01
6.437982731929707825e+01 6.967800038440796762e-01
6.249996448675997840e+01 6.241159639880443644e-01
6.262806925940208203e+01 6.275886839359279268e-01
6.290024394308332489e+01 6.125421771525171311e-01
6.886856986704550820e+01 7.027105324582668677e-01
6.915515049470558040e+01 7.055033605833195276e-01
6.882360179768346597e+01 7.036940137537094353e-01
6.888770398709223741e+01 7.078180896124131039e-01
6.335658896177460520e+01 6.434596142313305789e-01
6.855974064719416106e+01 7.000877817619685084e-01
6.868462683472658625e+01 7.018139113761047154e-01
6.792988248825513153e+01 7.007339036454864889e-01
6.804673070500898291e+01 7.111467767622002834e-01
6.861693035742140978e+01 7.154714793287410002e-01
6.861917465920691939e+01 7.073140410378444543e-01
6.866233085031387873e+01 7.054429297510104169e-01
6.868542778815006500e+01 7.053611927111953506e-01
6.676855478963884138e+01 7.195509594032344358e-01
6.674404922098889870e+01 7.198886781673200508e-01
6.645344491580442536e+01 7.237747903493704227e-01
6.082868599520071484e+01 6.546395107210245534e-01
6.644656951768806152e+01 7.192804833186587921e-01
6.081532113865432621e+01 6.507580401051092922e-01
6.106459780170555263e+01 6.654896085516749382e-01
6.461475137677817315e+01 7.111792337136489950e-01
6.456295768066783580e+01 7.041673959986715081e-01
6.111479598379815315e+01 6.725724033302493687e-01
6.449175712767103619e+01 7.071004785507130075e-01
6.108399918172327148e+01 6.735555314102456004e-01
6.476222100157093564e+01 7.085200215514513289e-01
6.603757433348158656e+01 7.285032701803161315e-01
6.298033744869914585e+01 6.830092407446756164e-01
6.596899041877543368e+01 7.313485198619854577e-01
6.575858642678713295e+01 7.293433603697119239e-01
6.468697082008421262e+01 7.173803626261937572e-01
6.426976969575122212e+01 7.161176320204433177e-01
6.427049579114921585e+01 7.160043515566575367e-01
6.274973171207831513e+01 6.800009813678721260e-01
6.565883732406553008e+01 7.266303825219130319e-01
6.329382150225746528e+01 6.960488745324310278e-01
6.589039302510985863e+01 7.239483521635724506e-01
6.614862037647772297e+01 7.254253551332667804e-01
6.610237159909814864e+01 7.256241418614323146e-01
6.618880680265488081e+01 7.229424019482993957e-01
6.366175126950199115e+01 6.960067589090707108e-01
6.903219347867475619e+01 7.462933818600855362e-01
6.948912356778305366e+01 7.044439801893963571e-01
6.951355539629770419e+01 7.033756645698222565e-01
6.870774597212798085e+01 6.935819494394195317e-01
6.862080777620781191e+01 6.933956592360047688e-01
6.456573161140990180e+01 7.088926378643169990e-01
6.413637071141931756e+01 7.070256215545542844e-01
6.497723643242674996e+01 6.552533779722985452e-01
6.415680080660303020e+01 7.094326018063208394e-01
6.404865733678474271e+01 7.034729803369653700e-01
6.756827392931708687e+01 7.057768132744323131e-01
6.571020367084213376e+01 6.651829388382940467e-01
6.571365580096940562e+01 6.651858959876103539e-01
6.585338887782498318e+01 7.137374477582172361e-01
6.664755011255525119e+01 7.293763834387959610e-01
6.419356150501135971e+01 6.816546321316500068e-01
6.702441293216114104e+01 7.294714336476050276e-01
6.642267799996449185e+01 7.248018579650695736e-01
6.628391905516656379e+01 7.233013920972815036e-01
6.472849963771457737e+01 6.985952919290991936e-01
6.466600915288269391e+01 6.991893005395036775e-01
7.223151843895095681e+01 7.121852679357146831e-01
7.166849666878177061e+01 7.066712505788492749e-01
7.168463076320395544e+01 7.000388593215250976e-01
7.327790176628779761e+01 6.949523946897729898e-01
7.219129073721377665e+01 6.934095579504530038e-01
7.081815030826373913e+01 6.908381597192345680e-01
7.227682281845048351e+01 6.942113983398150445e-01
7.226261359483081037e+01 6.995584533623956380e-01
7.217568003644360886e+01 6.898954185242015535e-01
6.939099736754732817e+01 7.210517321358702603e-01
6.635027465803602809e+01 7.296360970574253813e-01
6.699179917998272060e+01 7.310087362643483688e-01
6.650581526356077688e+01 7.357641338025101563e-01
6.627953336436647191e+01 7.268749486200806187e-01
7.037961363322125408e+01 6.659921118995608680e-01
7.014642483708828991e+01 6.632716846296448088e-01
7.109248747773079913e+01 6.491790254502484148e-01
7.148669768894521326e+01 6.465030212685617395e-01
7.146883599185785840e+01 6.458723123124340271e-01
7.146927195488102313e+01 6.465983612881173181e-01
7.112465341957269516e+01 6.436082182327197421e-01
7.145133755605333192e+01 6.485632261893727879e-01
7.230086763521013893e+01 6.401524042350248411e-01
7.161870974669258771e+01 6.491625681382434676e-01
6.799966142451273754e+01 6.336446308851265696e-01
6.802313694255303744e+01 6.347006355858074711e-01
6.805571122777462278e+01 6.332615844487300416e-01
6.819551299084614016e+01 7.402451135834099416e-01
6.921393794812688327e+01 6.420760632852454686e-01
6.715505998368456630e+01 7.185878129599277964e-01
6.730947173038222786e+01 7.161176408373517432e-01
6.810830812476007168e+01 7.342052403926161430e-01
6.506406034514257897e+01 7.066022214328464557e-01
6.467585406433789785e+01 7.030326362686144526e-01
6.711742956951368910e+01 7.397593675539576585e-01
6.662371589315839060e+01 7.313177164920650064e-01
6.658201268411561102e+01 7.315557493080611096e-01
6.745390248399927202e+01 7.363798405192937269e-01
6.454954693580059200e+01 6.794965901553400300e-01
6.442225726895387083e+01 6.785516174914727472e-01
6.439036522186415823e+01 6.815423524791554000e-01
6.622044842476684323e+01 7.270158496525510605e-01
6.645614902161779014e+01 7.305398668753712021e-01
6.657158048720467036e+01 7.337040805475023575e-01
6.870645413021125592e+01 7.533039039577912321e-01
6.878553325825345155e+01 7.435993066219369618e-01
6.701685620233412521e+01 6.610539662610425138e-01
6.611600795016079246e+01 6.760202228692473447e-01
6.788794778624077253e+01 7.183909489042267227e-01
6.810550529709243506e+01 7.047771010162158234e-01
6.802651367239442948e+01 7.092267210547712475e-01
6.884014498664035386e+01 7.160997977385825664e-01
6.569749440627802528e+01 6.982926122424258919e-01
6.571361369240347017e+01 7.074630111529703891e-01
6.571705862705687196e+01 7.081767491810658788e-01
6.585898321874140038e+01 7.097576735170504358e-01
6.581699894021150499e+01 7.063895955185125475e-01
6.616638542218424845e+01 7.127889411120541530e-01
6.631980306330535768e+01 7.128683827937094541e-01
6.631827973249311015e+01 7.127603640884982994e-01
6.674310825775799572e+01 7.194125865526502794e-01
6.679715773354934072e+01 7.179463154379698286e-01
6.705097809327139657e+01 7.197932935777000552e-01
6.768757749522077916e+01 7.126584328246178268e-01
6.772953897086392772e+01 7.144265580369116853e-01
6.771451486130847286e+01 7.135141295349143320e-01
6.769126939251198394e+01 7.121895179724906377e-01
7.085099874936280173e+01 7.886785609161122146e-01
6.455114076472958118e+01 6.937392617469940737e-01
6.651587992843053598e+01 7.412181548186734803e-01
6.607361310136420229e+01 7.308923627056541639e-01
6.810449458717312154e+01 7.064308981801726839e-01
6.882856205641166980e+01 7.016373691660459100e-01
6.796238195054465336e+01 7.000474112636756452e-01
6.667043396408485023e+01 7.343906586942239301e-01
6.650472339039134795e+01 7.296611666269602336e-01
6.639972425638488573e+01 7.269766815974865182e-01
6.626509857101322609e+01 7.290979153786848466e-01
6.845052758845167773e+01 7.336495085414282968e-01
6.846533758563367655e+01 7.334714619188132945e-01
6.880161449012987873e+01 7.351585731620589037e-01
6.837441151026870045e+01 7.367725516335680291e-01
6.621721593157354846e+01 7.040117376126125981e-01
6.568638435615253002e+01 7.105582660844698140e-01
6.590953209533995505e+01 7.091484523406700324e-01
6.583302898662859093e+01 7.090129648809764262e-01
6.563137270309917426e+01 7.075234788793643981e-01
6.579885355201989228e+01 7.037484492789781720e-01
6.609260785648193348e+01 7.132349214941524629e-01
6.621047326219394336e+01 7.224950232791651494e-01
6.584389542547953056e+01 7.202262700092001424e-01
6.552493780091162989e+01 7.166604641278753185e-01
6.656962038200788356e+01 7.223452178586198258e-01
6.664302209490580253e+01 7.205564201303236160e-01
6.688521621945511697e+01 7.201071143638341221e-01
6.014953971902028229e+01 6.591846119988572505e-01
6.022262266546336207e+01 6.625894149951663259e-01
6.227137323521987611e+01 6.469452569670970377e-01
6.262669297738007401e+01 6.479371615844525811e-01
6.233463242590214293e+01 6.610065048321270842e-01
6.259344707021602261e+01 6.557971044344341749e-01
6.260473033144455002e+01 6.533417495886651993e-01
6.264629523338010131e+01 6.541719248556666644e-01
6.492916381375175661e+01 7.180038501702460385e-01
6.222413855402927396e+01 6.551849803139250250e-01
6.230280243030748721e+01 6.535580814487358392e-01
6.248616579038919383e+01 6.573311209897484408e-01
6.252338942998618165e+01 6.581442364346197227e-01
6.213305841187062128e+01 6.701072656806634775e-01
6.239926102593089041e+01 6.682302051360163864e-01
6.544514025908716803e+01 7.287977451354926695e-01
6.342961775536270608e+01 6.711750214490171951e-01
6.578301110147009467e+01 7.213762845276804336e-01
6.549613945725525355e+01 7.187330269594353060e-01
6.549600844993317139e+01 7.202188103430203769e-01
6.162270974131310197e+01 6.681805118955880252e-01
6.191443743003038946e+01 6.719826280105652971e-01
6.483840801626041639e+01 7.047940668863118541e-01
6.266147357862440970e+01 6.722806416197721902e-01
6.242498625349141150e+01 6.703752478566000761e-01
6.282747201601436871e+01 6.729476789874132558e-01
6.514366875187251082e+01 7.047802051013402069e-01
6.296625820135064089e+01 6.752194541450248222e-01
6.557922971778930332e+01 6.814439300964081347e-01
6.527280275831859058e+01 6.810026483311300005e-01
6.673325046190879561e+01 7.185883152625048842e-01
6.145027702873554176e+01 6.484511408240599684e-01
6.303895449817021301e+01 6.560708431409277841e-01
6.210431602492921854e+01 6.515840619581955151e-01
6.230247227324193204e+01 6.508246487725797280e-01
6.487008852126638203e+01 7.113913596864507305e-01
6.477856424117842948e+01 7.102904759766799359e-01
6.571344086207911062e+01 7.124363848976057456e-01
6.561056310219109378e+01 7.084604095257654999e-01
6.245192919524183139e+01 6.805350072509832593e-01
6.242295586066605040e+01 6.707226020050939264e-01
6.284108910673636927e+01 6.865346619758901925e-01
6.201334531950378448e+01 6.736505532411148911e-01
6.309685419618195112e+01 6.889910709234948749e-01
6.219280232389016305e+01 6.845054836188811942e-01
6.217121286524466939e+01 6.844992424477376325e-01
6.330676606831242736e+01 6.868334307479738721e-01
6.524861643099512776e+01 6.957392767653288734e-01
6.832732998257540658e+01 7.250204190078358701e-01
6.225053852582098557e+01 6.901155688259565935e-01
6.217925796295811836e+01 6.887269479623827628e-01
6.380497228367251239e+01 6.381421191125452586e-01
6.424163980638672911e+01 7.141812366616514529e-01
6.446677353700000879e+01 7.146103279914989281e-01
6.598215629402291427e+01 7.233117948265540553e-01
6.577011505272591307e+01 7.326239193054565613e-01
6.629680544625431082e+01 7.401719366912642428e-01
6.641711351588625689e+01 7.405873833424584385e-01
6.630559902845207887e+01 7.370016802993050176e-01
6.630461537873839006e+01 7.254487298706275844e-01
6.638448204218303772e+01 7.258605471614636429e-01
6.617108783208706768e+01 7.262296436520681020e-01
6.653206986721103533e+01 7.328916273768012468e-01
6.606565679560235083e+01 7.299534767027756610e-01
6.641087014995738969e+01 7.285356054017352312e-01
6.583959995819861888e+01 7.298639861523010808e-01
6.583207092417357842e+01 7.296499008627556071e-01
6.584486510950684135e+01 7.289895189919467500e-01
6.560462120356552873e+01 7.258387683564668791e-01
6.616019653685528112e+01 7.270739869479738715e-01
6.610230791558021224e+01 7.241787456095515330e-01
6.634430126761357371e+01 7.238815750047914443e-01
6.572736794094842594e+01 7.244322888559816542e-01
6.594153324424488005e+01 7.257034190902187376e-01
6.583992639190203988e+01 7.229296663879910545e-01
6.685191690760045446e+01 7.550397439770938357e-01
6.688076918755388078e+01 7.564887809988101175e-01
6.616130309286444344e+01 7.439932277672021144e-01
6.603055042147553877e+01 7.324830605984525844e-01
6.612612840565199690e+01 7.442242529880011004e-01
6.575980360893852605e+01 7.224675942540850215e-01
6.553659840099213341e+01 7.281245429509225486e-01
6.560407423584385356e+01 7.273553978400010278e-01
6.592894956623484859e+01 7.398120697842897053e-01
6.547208849584274049e+01 7.278058406549833270e-01
6.347138096234117199e+01 6.949482515429966645e-01
6.410243038042082730e+01 7.078973852256010835e-01
6.438366987853548551e+01 7.116845118365912048e-01
6.463565661204208368e+01 7.117024805531523279e-01
6.487022858818022542e+01 7.155166827511473260e-01
6.542129415633797862e+01 7.151858211901354068e-01
6.528863719068567661e+01 7.088345750262606826e-01
6.464327934392331088e+01 6.999749639724047734e-01
6.483499220935820517e+01 6.964449455343567630e-01
6.506232571841877643e+01 7.024635683030565625e-01
6.567515970513221646e+01 7.087130383942480405e-01
6.506621508378712804e+01 7.062337643858223046e-01
6.370349698612395173e+01 6.821854727016694042e-01
6.385465043894922843e+01 6.800678217619952060e-01
6.552258210839832486e+01 6.614296703498657726e-01
6.571198154651602863e+01 6.433261560822773895e-01
6.506675042200220105e+01 6.492792770875908115e-01
